Bank_Transaction_ID,Transaction_Ref,Date,Bank_Amount,Bank_Account,Reconciliation_Status
BTXN-796405,TXN-508788,2024-12-15,5779.43,4818728213,Matched
BTXN-811581,TXN-508789,2024-01-30,6474.6,5821842592,Partial
BTXN-741750,TXN-508790,2024-10-23,8809.89,4818728213,Matched
BTXN-814241,TXN-508791,2025-06-15,8571.4,4818728213,Matched
BTXN-728948,TXN-508792,2024-05-28,5874.56,7247342430,Matched
BTXN-881891,TXN-508793,2024-03-11,9444.33,2725840325,Matched
BTXN-752468,TXN-508794,2025-07-30,7544.44,7247342430,Matched
BTXN-732614,TXN-508795,2025-05-25,6407.44,5821842592,Matched
BTXN-847485,TXN-508796,2025-01-15,3724.2,7247342430,Matched
BTXN-892635,TXN-508797,2024-04-19,9652.57,2725840325,Matched
BTXN-722703,TXN-508798,2025-03-10,5213.32,5821842592,Matched
BTXN-751757,TXN-508799,2025-02-28,4719.15,7247342430,Matched
BTXN-866129,TXN-508800,2025-03-10,5733.55,5821842592,Matched
BTXN-713646,TXN-508801,2025-09-20,9381.19,4818728213,Matched
BTXN-794101,TXN-508803,2024-12-11,7557.57,7558494532,Matched
BTXN-795474,TXN-508804,2025-06-21,5196.52,5821842592,Partial
BTXN-829319,TXN-508805,2025-03-31,4169.47,5821842592,Matched
BTXN-748640,TXN-508806,2025-05-05,2425.23,7247342430,Matched
BTXN-717611,TXN-508807,2025-10-24,3469.1,4818728213,Matched
BTXN-741420,TXN-508808,2025-03-02,1319.62,2725840325,Matched
BTXN-801747,TXN-508809,2025-04-10,6412.25,2725840325,Matched
BTXN-763240,TXN-508811,2024-08-23,7839.75,7247342430,Matched
BTXN-802523,TXN-508812,2024-06-22,9432.95,7247342430,Matched
BTXN-755652,TXN-508813,2024-07-11,3943.43,2725840325,Matched
BTXN-804790,TXN-508814,2024-11-07,3978.34,2725840325,Matched
BTXN-883088,TXN-508815,2025-10-26,4562.32,7247342430,Matched
BTXN-731403,TXN-508816,2025-11-30,2318.89,7247342430,Matched
BTXN-827364,TXN-508817,2025-03-31,9935.26,7558494532,Matched
BTXN-829102,TXN-508818,2024-08-13,8598.99,2725840325,Matched
BTXN-817790,TXN-508819,2025-02-18,3001.89,2725840325,Matched
BTXN-749131,TXN-508820,2025-04-29,1698.41,4818728213,Matched
BTXN-827479,TXN-508821,2025-02-10,6510.83,7558494532,Matched
BTXN-864902,TXN-508822,2024-02-21,9176.37,7247342430,Matched
BTXN-727067,TXN-508823,2025-07-30,5305.15,5821842592,Matched
BTXN-705085,TXN-508824,2024-03-19,6893.46,7247342430,Matched
BTXN-702309,TXN-508825,2024-11-15,1780.67,7558494532,Matched
BTXN-725985,TXN-508826,2025-11-01,3583.81,7558494532,Matched
BTXN-755800,TXN-508827,2024-10-03,4598.29,7247342430,Matched
BTXN-838625,TXN-508828,2024-04-28,9347.19,7558494532,Matched
BTXN-770493,TXN-508829,2024-10-03,8435.68,7247342430,Matched
BTXN-778398,TXN-508830,2025-04-24,8425.56,7558494532,Matched
BTXN-703049,TXN-508831,2025-04-19,129.84,7558494532,Matched
BTXN-881888,TXN-508832,2024-12-25,9536.85,4818728213,Matched
BTXN-758942,TXN-508833,2024-08-03,9698.75,2725840325,Matched
BTXN-886479,TXN-508834,2025-06-18,223.32,5821842592,Matched
BTXN-857890,TXN-508835,2024-06-07,8315.09,2725840325,Matched
BTXN-746983,TXN-508836,2025-11-13,2256.8,7247342430,Matched
BTXN-850770,TXN-508837,2024-06-11,8409.83,7558494532,Matched
BTXN-861153,TXN-508838,2024-05-14,2709.24,7558494532,Matched
BTXN-849573,TXN-508839,2025-04-30,1577.43,5821842592,Matched
BTXN-891174,TXN-508840,2025-05-07,6609.4,5821842592,Matched
BTXN-758782,TXN-508841,2025-06-12,3376.4,4818728213,Matched
BTXN-814127,TXN-508842,2024-11-25,1907.03,5821842592,Matched
BTXN-700320,TXN-508843,2025-06-11,6316.08,7558494532,Matched
BTXN-829086,TXN-508844,2025-02-01,9998.35,2725840325,Matched
BTXN-721786,TXN-508845,2024-03-24,3232.45,4818728213,Matched
BTXN-796435,TXN-508846,2025-09-07,7870.35,7247342430,Matched
BTXN-774807,TXN-508847,2025-08-18,7074.66,2725840325,Matched
BTXN-826407,TXN-508848,2024-06-24,4479.86,4818728213,Matched
BTXN-712143,TXN-508849,2025-09-14,3535.81,2725840325,Matched
BTXN-836034,TXN-508850,2025-11-21,8187.81,4818728213,Matched
BTXN-760496,TXN-508851,2025-02-01,291.9,5821842592,Matched
BTXN-838424,TXN-508852,2025-12-21,9057.9,2725840325,Matched
BTXN-719876,TXN-508853,2025-05-17,8954.5,5821842592,Matched
BTXN-762642,TXN-508854,2025-09-20,6957.34,4818728213,Matched
BTXN-848868,TXN-508855,2025-04-02,6979.62,2725840325,Matched
BTXN-761971,TXN-508856,2024-05-05,4624.68,2725840325,Matched
BTXN-740078,TXN-508857,2025-08-28,7457.37,7558494532,Partial
BTXN-772538,TXN-508858,2025-01-30,7684.76,7247342430,Matched
BTXN-797509,TXN-508859,2024-11-25,8415.66,5821842592,Matched
BTXN-730454,TXN-508860,2024-05-29,3800.12,2725840325,Matched
BTXN-892942,TXN-508861,2025-10-19,5614.42,7247342430,Matched
BTXN-899846,TXN-508862,2024-01-28,1971.42,7247342430,Matched
BTXN-763786,TXN-508863,2024-02-08,5685.06,7558494532,Matched
BTXN-891230,TXN-508864,2025-05-29,296.73,4818728213,Matched
BTXN-770531,TXN-508865,2025-07-31,3227.53,2725840325,Matched
BTXN-810543,TXN-508866,2025-12-30,8984.97,4818728213,Matched
BTXN-729708,TXN-508867,2025-05-05,8474.03,7247342430,Matched
BTXN-822724,TXN-508868,2024-08-16,2689.8,7558494532,Matched
BTXN-767188,TXN-508869,2025-06-24,9333.08,4818728213,Matched
BTXN-848897,TXN-508870,2024-06-07,4167.82,5821842592,Matched
BTXN-890392,TXN-508871,2024-05-06,383.59,7558494532,Matched
BTXN-703583,TXN-508872,2025-01-24,4607.16,2725840325,Matched
BTXN-799144,TXN-508873,2024-06-11,3519.59,7247342430,Matched
BTXN-770620,TXN-508874,2024-01-17,3517.74,7558494532,Matched
BTXN-752752,TXN-508875,2024-06-28,3408.22,4818728213,Matched
BTXN-797263,TXN-508876,2024-03-01,1805.91,7558494532,Partial
BTXN-765591,TXN-508877,2024-11-12,230.36,4818728213,Partial
BTXN-726938,TXN-508878,2025-01-17,2447.09,7558494532,Partial
BTXN-723282,TXN-508879,2025-07-12,2007.97,7558494532,Matched
BTXN-710646,TXN-508880,2025-07-31,3379.84,7247342430,Matched
BTXN-899842,TXN-508881,2025-11-11,6631.61,2725840325,Matched
BTXN-761566,TXN-508882,2024-11-26,1485.88,4818728213,Matched
BTXN-731229,TXN-508883,2025-09-06,6866.01,4818728213,Matched
BTXN-733440,TXN-508884,2024-11-28,312.95,7247342430,Matched
BTXN-757158,TXN-508885,2024-04-23,4641.05,7247342430,Matched
BTXN-894326,TXN-508886,2024-05-17,9940.13,4818728213,Matched
BTXN-740115,TXN-508887,2024-11-30,7160.31,7247342430,Matched
BTXN-701198,TXN-508888,2024-12-27,692.2,5821842592,Matched
BTXN-878915,TXN-508889,2025-11-28,4239.43,7247342430,Matched
BTXN-755470,TXN-508890,2024-05-21,6666.98,2725840325,Matched
BTXN-848302,TXN-508892,2024-12-10,6567.91,7247342430,Partial
BTXN-827833,TXN-508893,2024-08-19,1230.83,4818728213,Partial
BTXN-721571,TXN-508894,2024-12-23,3561.94,2725840325,Matched
BTXN-893775,TXN-508895,2024-08-05,1297.4,4818728213,Matched
BTXN-867046,TXN-508896,2025-09-30,3401.57,2725840325,Matched
BTXN-730235,TXN-508897,2024-03-30,4405.26,4818728213,Matched
BTXN-782111,TXN-508898,2024-01-27,9926.36,7247342430,Matched
BTXN-792859,TXN-508899,2024-04-11,344.06,7558494532,Matched
BTXN-725448,TXN-508900,2025-06-22,7149.89,5821842592,Matched
BTXN-816557,TXN-508901,2025-04-15,4752.22,4818728213,Matched
BTXN-763793,TXN-508902,2024-01-17,8676.48,7558494532,Matched
BTXN-844031,TXN-508903,2025-03-07,7542.81,7247342430,Matched
BTXN-881849,TXN-508904,2024-11-13,90.09,2725840325,Matched
BTXN-751201,TXN-508905,2025-08-20,9453.61,2725840325,Matched
BTXN-894196,TXN-508906,2024-02-22,1298.76,7558494532,Matched
BTXN-845475,TXN-508908,2025-04-07,1802.26,2725840325,Matched
BTXN-847874,TXN-508909,2025-09-26,183.53,4818728213,Matched
BTXN-775263,TXN-508910,2024-11-30,115.34,5821842592,Matched
BTXN-813468,TXN-508911,2025-02-14,6170.86,4818728213,Matched
BTXN-841367,TXN-508912,2024-08-11,3470.16,5821842592,Matched
BTXN-887868,TXN-508913,2025-01-30,3428.82,4818728213,Matched
BTXN-824620,TXN-508914,2024-07-30,3586.93,7247342430,Matched
BTXN-792147,TXN-508917,2024-02-03,8078.44,2725840325,Matched
BTXN-715087,TXN-508918,2025-12-25,9183.33,7558494532,Matched
BTXN-822383,TXN-508919,2025-10-19,7321.16,5821842592,Matched
BTXN-834430,TXN-508920,2024-04-24,2315.3,2725840325,Matched
BTXN-870081,TXN-508922,2025-04-21,290.61,5821842592,Matched
BTXN-700476,TXN-508923,2024-03-03,7664.11,4818728213,Matched
BTXN-773182,TXN-508924,2024-07-21,6900.02,2725840325,Matched
BTXN-792986,TXN-508925,2025-03-14,9282.68,5821842592,Matched
BTXN-852576,TXN-508927,2025-05-31,4430.63,2725840325,Matched
BTXN-897441,TXN-508928,2025-10-03,2368.15,7247342430,Matched
BTXN-788363,TXN-508929,2025-03-28,343.99,4818728213,Matched
BTXN-704272,TXN-508931,2025-11-04,3575.19,2725840325,Partial
BTXN-782182,TXN-508932,2024-02-11,5580.52,2725840325,Matched
BTXN-871077,TXN-508933,2024-04-08,6701.64,2725840325,Matched
BTXN-845019,TXN-508934,2024-05-22,3003.54,7247342430,Matched
BTXN-850924,TXN-508935,2025-10-26,6459.5,7247342430,Matched
BTXN-725812,TXN-508936,2025-05-02,1437.5,7558494532,Matched
BTXN-713524,TXN-508937,2024-09-21,1277.3,7558494532,Matched
BTXN-752902,TXN-508938,2025-12-04,6586.8,5821842592,Matched
BTXN-810587,TXN-508939,2025-03-11,4630.11,2725840325,Matched
BTXN-733750,TXN-508940,2025-04-28,7894.04,4818728213,Partial
BTXN-843776,TXN-508941,2025-11-08,442.36,2725840325,Matched
BTXN-820488,TXN-508942,2025-07-04,2622.85,7247342430,Matched
BTXN-798413,TXN-508943,2024-07-06,7685.49,7247342430,Matched
BTXN-822622,TXN-508944,2025-08-06,337.6,7247342430,Matched
BTXN-848170,TXN-508945,2024-09-20,7536.08,7247342430,Matched
BTXN-888479,TXN-508946,2024-12-14,5594.79,7247342430,Matched
BTXN-818295,TXN-508947,2025-01-03,5307.75,7558494532,Matched
BTXN-757484,TXN-508948,2025-04-15,6429.22,7247342430,Matched
BTXN-841861,TXN-508949,2024-04-28,684.64,7247342430,Matched
BTXN-846720,TXN-508950,2025-10-05,7356.24,7558494532,Matched
BTXN-822609,TXN-508951,2024-09-26,2886.14,7558494532,Matched
BTXN-841180,TXN-508952,2025-06-27,2267.23,7247342430,Partial
BTXN-703246,TXN-508953,2024-11-19,2715.2,7558494532,Partial
BTXN-851302,TXN-508954,2025-03-22,1067.97,7247342430,Matched
BTXN-734811,TXN-508955,2024-06-27,1688.12,5821842592,Matched
BTXN-875118,TXN-508956,2025-08-28,6292.64,7247342430,Matched
BTXN-851037,TXN-508957,2024-08-09,1275.12,5821842592,Matched
BTXN-827138,TXN-508958,2024-09-22,3206.32,7247342430,Matched
BTXN-746862,TXN-508959,2025-11-16,3945.78,5821842592,Matched
BTXN-840387,TXN-508960,2024-03-13,5064.55,7247342430,Matched
BTXN-728344,TXN-508961,2025-12-15,9704.47,2725840325,Matched
BTXN-753125,TXN-508962,2024-12-04,955.84,7247342430,Matched
BTXN-802290,TXN-508963,2024-03-31,8157.01,7247342430,Matched
BTXN-719949,TXN-508964,2024-08-15,5877.12,5821842592,Matched
BTXN-826490,TXN-508965,2025-05-18,7676.84,7558494532,Matched
BTXN-790183,TXN-508966,2025-07-27,5418.28,7247342430,Matched
BTXN-719971,TXN-508968,2025-06-21,1697.75,4818728213,Matched
BTXN-767998,TXN-508969,2024-02-27,7276.3,7558494532,Matched
BTXN-744430,TXN-508970,2024-10-13,5293.89,7247342430,Matched
BTXN-820511,TXN-508971,2025-01-18,2469.37,4818728213,Matched
BTXN-897351,TXN-508972,2024-12-05,100.24,5821842592,Partial
BTXN-708362,TXN-508973,2024-12-17,1473.03,7558494532,Matched
BTXN-797386,TXN-508974,2024-09-20,3243.1,5821842592,Matched
BTXN-704760,TXN-508975,2025-12-09,5741.32,2725840325,Matched
BTXN-712339,TXN-508976,2025-09-09,4124.33,4818728213,Matched
BTXN-890650,TXN-508978,2024-04-14,9173.9,2725840325,Matched
BTXN-742801,TXN-508979,2025-12-28,9686.64,5821842592,Partial
BTXN-811512,TXN-508980,2024-07-24,727.31,7558494532,Matched
BTXN-896557,TXN-508981,2024-10-01,5259.84,7558494532,Matched
BTXN-803995,TXN-508982,2025-03-30,4884.97,7247342430,Matched
BTXN-877479,TXN-508983,2024-11-08,4256.9,2725840325,Matched
BTXN-864633,TXN-508984,2025-02-15,3938.7,5821842592,Matched
BTXN-894464,TXN-508985,2025-04-28,4155.03,4818728213,Matched
BTXN-893506,TXN-508986,2025-02-28,3107.5,7247342430,Partial
BTXN-895234,TXN-508987,2024-01-06,2003.02,7247342430,Matched
BTXN-840987,TXN-508988,2025-09-08,4986.51,7247342430,Matched
BTXN-741934,TXN-508989,2024-07-03,3399.14,2725840325,Partial
BTXN-724148,TXN-508990,2025-09-12,5873.85,5821842592,Partial
BTXN-844764,TXN-508991,2025-02-20,8317.19,2725840325,Matched
BTXN-865327,TXN-508992,2025-10-13,9481.51,7247342430,Matched
BTXN-701758,TXN-508993,2024-10-23,296.54,2725840325,Matched
BTXN-875731,TXN-508994,2024-12-08,5315.45,4818728213,Matched
BTXN-719844,TXN-508995,2025-05-14,4163.55,4818728213,Matched
BTXN-758319,TXN-508996,2025-03-08,8939.06,2725840325,Matched
BTXN-782564,TXN-508997,2025-01-22,4276.26,2725840325,Matched
BTXN-821101,TXN-508998,2025-03-11,4639.31,4818728213,Matched
BTXN-719557,TXN-508999,2025-06-20,4739.46,4818728213,Matched
BTXN-719653,TXN-509000,2025-04-10,8284.61,2725840325,Matched
BTXN-763601,TXN-509001,2025-01-28,351.72,4818728213,Matched
BTXN-812002,TXN-509002,2025-01-04,2026.73,2725840325,Matched
BTXN-720991,TXN-509003,2024-02-04,2566.62,7558494532,Matched
BTXN-790770,TXN-509004,2025-08-25,2187.71,5821842592,Matched
BTXN-883767,TXN-509005,2024-11-05,9993.83,7558494532,Matched
BTXN-706217,TXN-509007,2025-08-08,7073.79,7558494532,Matched
BTXN-885856,TXN-509008,2024-10-03,2463.73,4818728213,Matched
BTXN-736562,TXN-509009,2024-10-08,7240.28,7247342430,Matched
BTXN-816196,TXN-509010,2024-02-20,7521.16,5821842592,Matched
BTXN-880734,TXN-509011,2024-08-20,4318.22,2725840325,Matched
BTXN-753814,TXN-509012,2025-09-11,346.98,7558494532,Matched
BTXN-703800,TXN-509013,2025-04-25,7528.86,7558494532,Matched
BTXN-860107,TXN-509015,2024-01-14,4083.92,4818728213,Matched
BTXN-845433,TXN-509016,2025-04-16,7963.79,2725840325,Matched
BTXN-797021,TXN-509017,2024-10-28,6489.28,5821842592,Matched
BTXN-848962,TXN-509018,2024-12-06,6294.18,7558494532,Matched
BTXN-796143,TXN-509019,2025-03-17,4295.58,4818728213,Matched
BTXN-743440,TXN-509020,2024-10-09,3726.64,7558494532,Matched
BTXN-869777,TXN-509021,2024-10-21,2263.11,4818728213,Matched
BTXN-841275,TXN-509022,2024-11-30,9871.14,5821842592,Matched
BTXN-814371,TXN-509023,2024-12-06,1131.92,2725840325,Matched
BTXN-767344,TXN-509024,2024-05-16,1869.83,2725840325,Matched
BTXN-735059,TXN-509025,2025-06-11,3700.24,7558494532,Matched
BTXN-837181,TXN-509026,2024-01-31,4451.32,5821842592,Partial
BTXN-731989,TXN-509027,2024-04-06,2657.25,7558494532,Matched
BTXN-774890,TXN-509028,2025-10-21,8590.43,5821842592,Matched
BTXN-749532,TXN-509029,2024-09-09,8142.4,7558494532,Matched
BTXN-793292,TXN-509030,2024-11-27,8952.9,2725840325,Matched
BTXN-890232,TXN-509031,2025-12-28,5964.89,7558494532,Matched
BTXN-805102,TXN-509032,2025-06-23,1798.71,7247342430,Partial
BTXN-844601,TXN-509033,2024-09-20,6559.58,4818728213,Matched
BTXN-709643,TXN-509034,2024-05-29,4485.03,2725840325,Matched
BTXN-707561,TXN-509035,2025-11-28,8809.74,2725840325,Matched
BTXN-788701,TXN-509036,2025-02-13,6550.77,4818728213,Matched
BTXN-716703,TXN-509037,2025-06-16,4216.22,4818728213,Matched
BTXN-843587,TXN-509038,2024-07-12,3668.18,7558494532,Matched
BTXN-750879,TXN-509039,2025-05-13,8830.56,7247342430,Matched
BTXN-788040,TXN-509040,2024-11-13,9386.44,5821842592,Matched
BTXN-705096,TXN-509041,2025-10-05,2774.53,7247342430,Matched
BTXN-767541,TXN-509042,2024-12-23,8733.17,7558494532,Matched
BTXN-848014,TXN-509043,2024-08-15,2696.41,7247342430,Matched
BTXN-875675,TXN-509044,2025-08-12,3304.71,7558494532,Matched
BTXN-708975,TXN-509045,2025-09-30,591.45,7247342430,Matched
BTXN-763383,TXN-509046,2025-01-14,8003.02,5821842592,Matched
BTXN-883077,TXN-509047,2024-05-01,9959.48,7247342430,Matched
BTXN-859078,TXN-509048,2024-09-26,2536.76,5821842592,Matched
BTXN-841128,TXN-509049,2025-07-20,3413.96,7558494532,Matched
BTXN-799897,TXN-509050,2025-08-19,1586.95,7247342430,Matched
BTXN-808999,TXN-509051,2024-12-22,1466.54,7558494532,Matched
BTXN-826572,TXN-509052,2024-04-15,3131.29,2725840325,Matched
BTXN-794388,TXN-509053,2025-05-21,604.04,2725840325,Matched
BTXN-772852,TXN-509055,2024-02-24,3046.23,7247342430,Matched
BTXN-719519,TXN-509056,2024-01-29,7431.05,7558494532,Partial
BTXN-841789,TXN-509057,2025-11-26,8272.7,4818728213,Matched
BTXN-767969,TXN-509058,2024-01-16,5396.76,7558494532,Matched
BTXN-704462,TXN-509060,2024-01-31,9854.95,2725840325,Matched
BTXN-846088,TXN-509061,2024-11-22,1279.74,7247342430,Matched
BTXN-797545,TXN-509062,2024-06-16,2291.64,7247342430,Matched
BTXN-714731,TXN-509063,2024-02-15,9534.06,7247342430,Matched
BTXN-713646,TXN-509064,2024-04-02,146.16,7247342430,Partial
BTXN-706779,TXN-509065,2025-06-30,5207.81,7247342430,Matched
BTXN-732096,TXN-509066,2025-02-08,9138.55,4818728213,Matched
BTXN-853777,TXN-509067,2024-04-15,6869.41,4818728213,Matched
BTXN-750735,TXN-509068,2025-10-22,1220.33,7247342430,Matched
BTXN-728762,TXN-509069,2024-12-14,1099.95,7247342430,Matched
BTXN-804483,TXN-509070,2024-03-17,3307.45,4818728213,Matched
BTXN-712762,TXN-509071,2025-06-19,4925.29,7558494532,Matched
BTXN-749610,TXN-509072,2024-04-11,8367.08,5821842592,Matched
BTXN-899983,TXN-509073,2025-08-12,575.03,2725840325,Matched
BTXN-703714,TXN-509075,2025-10-21,6592.61,4818728213,Matched
BTXN-800564,TXN-509076,2024-04-28,5564.88,7247342430,Matched
BTXN-886191,TXN-509077,2025-03-27,79.14,5821842592,Matched
BTXN-758935,TXN-509078,2025-07-25,759.25,4818728213,Matched
BTXN-719128,TXN-509079,2025-07-04,4736.73,7558494532,Matched
BTXN-874326,TXN-509080,2025-11-10,910.71,5821842592,Matched
BTXN-785171,TXN-509081,2025-11-14,2320.79,7558494532,Matched
BTXN-701250,TXN-509082,2025-09-30,1914.48,2725840325,Matched
BTXN-825881,TXN-509083,2024-12-22,6421.56,7247342430,Matched
BTXN-728594,TXN-509084,2025-09-17,6669.93,7558494532,Matched
BTXN-785177,TXN-509085,2025-10-29,2505.93,4818728213,Matched
BTXN-744527,TXN-509086,2024-06-28,4840.26,5821842592,Matched
BTXN-765041,TXN-509087,2024-07-18,604.97,5821842592,Matched
BTXN-897088,TXN-509088,2024-10-20,9210.41,2725840325,Matched
BTXN-839295,TXN-509089,2025-05-05,8605.71,2725840325,Matched
BTXN-736582,TXN-509090,2025-02-09,6914.11,4818728213,Matched
BTXN-800774,TXN-509091,2025-09-21,3524.71,7558494532,Partial
BTXN-739390,TXN-509092,2025-05-26,5968.03,5821842592,Matched
BTXN-885134,TXN-509093,2024-04-25,2772.2,2725840325,Matched
BTXN-765835,TXN-509094,2025-03-15,1015.07,2725840325,Matched
BTXN-831474,TXN-509095,2025-05-13,3129.88,4818728213,Partial
BTXN-834667,TXN-509096,2025-10-25,4420.63,7247342430,Matched
BTXN-816774,TXN-509097,2025-08-05,6882.51,7247342430,Matched
BTXN-802011,TXN-509099,2024-12-06,5515.79,2725840325,Partial
BTXN-797485,TXN-509100,2024-08-31,8537.39,2725840325,Matched
BTXN-779230,TXN-509101,2024-04-16,9845.23,7247342430,Matched
BTXN-891148,TXN-509102,2024-09-05,9927.3,5821842592,Matched
BTXN-770412,TXN-509104,2024-05-27,5936.69,5821842592,Matched
BTXN-882206,TXN-509105,2024-02-01,2064.68,2725840325,Matched
BTXN-843896,TXN-509106,2025-02-15,1088.14,7558494532,Matched
BTXN-738205,TXN-509107,2025-11-29,1126.33,7247342430,Matched
BTXN-887653,TXN-509108,2025-08-23,6211.68,4818728213,Matched
BTXN-827020,TXN-509109,2024-06-13,1348.94,2725840325,Matched
BTXN-884821,TXN-509110,2024-11-10,422.96,5821842592,Matched
BTXN-734326,TXN-509111,2025-10-27,3149.6,7247342430,Matched
BTXN-848867,TXN-509112,2024-12-27,422.57,4818728213,Matched
BTXN-768554,TXN-509113,2024-05-09,4038.74,2725840325,Matched
BTXN-731864,TXN-509114,2025-03-01,1502.98,2725840325,Matched
BTXN-875804,TXN-509115,2025-05-10,832.05,7558494532,Partial
BTXN-714640,TXN-509116,2025-06-22,8855.9,7247342430,Matched
BTXN-879742,TXN-509117,2025-10-24,2508.85,7558494532,Matched
BTXN-702954,TXN-509119,2025-04-10,5087.24,2725840325,Matched
BTXN-766319,TXN-509120,2025-01-05,5130.61,5821842592,Matched
BTXN-861775,TXN-509121,2025-11-11,7729.05,5821842592,Matched
BTXN-740006,TXN-509122,2025-10-05,3733.7,7247342430,Matched
BTXN-808926,TXN-509123,2025-09-14,7453.18,7558494532,Matched
BTXN-778266,TXN-509124,2024-06-24,3976.57,7247342430,Matched
BTXN-821622,TXN-509125,2025-08-11,9396.4,2725840325,Matched
BTXN-724602,TXN-509126,2024-11-20,1844.48,7558494532,Matched
BTXN-722658,TXN-509127,2025-02-22,682.75,7247342430,Partial
BTXN-792622,TXN-509128,2025-01-01,5839.26,7558494532,Matched
BTXN-892646,TXN-509129,2024-03-25,7492.27,7247342430,Matched
BTXN-776642,TXN-509130,2025-03-14,567.51,4818728213,Matched
BTXN-803320,TXN-509131,2025-01-16,9184.4,4818728213,Matched
BTXN-720669,TXN-509132,2025-06-21,4572.41,7247342430,Matched
BTXN-885014,TXN-509133,2024-05-01,9396.5,7558494532,Matched
BTXN-755993,TXN-509134,2024-10-13,6056.56,2725840325,Matched
BTXN-753894,TXN-509135,2024-12-11,5496.72,7247342430,Matched
BTXN-873632,TXN-509136,2025-05-12,6316.15,7558494532,Matched
BTXN-714787,TXN-509137,2025-08-03,8611.63,5821842592,Matched
BTXN-738794,TXN-509138,2024-11-06,1029.56,7558494532,Matched
BTXN-892167,TXN-509139,2025-07-23,6775.96,5821842592,Matched
BTXN-719818,TXN-509141,2025-09-09,1606.91,7558494532,Partial
BTXN-768191,TXN-509142,2024-01-31,6468.43,7247342430,Matched
BTXN-714803,TXN-509143,2025-02-01,52.6,7558494532,Matched
BTXN-841120,TXN-509144,2025-03-19,8094.2,5821842592,Matched
BTXN-771986,TXN-509145,2024-06-18,163.2,7247342430,Matched
BTXN-703582,TXN-509146,2025-07-20,4474.78,7558494532,Matched
BTXN-780963,TXN-509147,2025-04-17,9709.15,5821842592,Matched
BTXN-779729,TXN-509148,2025-04-29,826.49,4818728213,Matched
BTXN-889641,TXN-509149,2025-04-17,5032.31,2725840325,Matched
BTXN-869084,TXN-509150,2025-03-12,8968.42,5821842592,Matched
BTXN-765401,TXN-509151,2025-10-08,8063.01,2725840325,Matched
BTXN-767697,TXN-509152,2025-11-09,9378.23,7558494532,Partial
BTXN-837670,TXN-509153,2024-09-28,3435.47,7558494532,Matched
BTXN-800171,TXN-509154,2024-05-07,8019.28,7558494532,Matched
BTXN-895298,TXN-509155,2024-07-29,763.7,7558494532,Matched
BTXN-730390,TXN-509156,2024-03-10,4124.33,4818728213,Matched
BTXN-753993,TXN-509157,2025-09-19,1528.31,2725840325,Matched
BTXN-816751,TXN-509158,2024-04-06,285.09,5821842592,Matched
BTXN-877187,TXN-509159,2024-07-15,8209.19,4818728213,Matched
BTXN-887742,TXN-509160,2024-08-23,1865.42,2725840325,Partial
BTXN-827260,TXN-509161,2025-08-01,6177.83,7247342430,Matched
BTXN-747124,TXN-509162,2024-01-02,5377.02,7247342430,Matched
BTXN-896623,TXN-509163,2025-06-04,8244.4,2725840325,Matched
BTXN-893737,TXN-509164,2024-04-07,471.56,5821842592,Matched
BTXN-733818,TXN-509165,2025-07-31,9119.43,7558494532,Matched
BTXN-839199,TXN-509166,2025-03-09,7694.47,2725840325,Matched
BTXN-707922,TXN-509167,2025-04-19,4706.83,7247342430,Partial
BTXN-867118,TXN-509168,2025-08-03,9226.54,5821842592,Matched
BTXN-756389,TXN-509169,2025-06-04,8834.01,7558494532,Matched
BTXN-746929,TXN-509170,2025-02-21,1486.35,7558494532,Partial
BTXN-805473,TXN-509171,2025-03-14,4577.27,7558494532,Matched
BTXN-713304,TXN-509172,2025-01-22,7341.38,2725840325,Matched
BTXN-744288,TXN-509173,2024-04-23,83.21,2725840325,Matched
BTXN-772972,TXN-509174,2024-08-11,5086.32,4818728213,Matched
BTXN-709062,TXN-509175,2025-02-04,1362.24,7247342430,Partial
BTXN-761901,TXN-509176,2025-01-12,5671.75,2725840325,Matched
BTXN-759512,TXN-509177,2024-04-10,1904.95,7247342430,Matched
BTXN-761378,TXN-509178,2024-03-16,5103.58,2725840325,Matched
BTXN-805995,TXN-509179,2025-09-09,3178.52,5821842592,Matched
BTXN-713628,TXN-509180,2024-12-29,9253.13,7247342430,Matched
BTXN-899319,TXN-509181,2025-01-11,8998.15,2725840325,Matched
BTXN-748381,TXN-509182,2024-06-04,2908.32,7247342430,Matched
BTXN-707638,TXN-509183,2025-11-07,8721.77,4818728213,Matched
BTXN-714145,TXN-509184,2025-05-27,5217.06,4818728213,Matched
BTXN-897564,TXN-509185,2025-05-25,7859.21,4818728213,Matched
BTXN-834191,TXN-509186,2025-12-05,3417.72,5821842592,Matched
BTXN-789035,TXN-509187,2024-08-29,8551.34,5821842592,Matched
BTXN-800909,TXN-509188,2024-04-02,6143.11,7247342430,Matched
BTXN-723367,TXN-509189,2024-11-28,4383.09,7558494532,Matched
BTXN-814858,TXN-509190,2025-01-12,510.1,7247342430,Matched
BTXN-704321,TXN-509191,2025-10-19,5683.88,2725840325,Matched
BTXN-850349,TXN-509192,2024-11-25,9338.96,2725840325,Partial
BTXN-862603,TXN-509193,2025-06-14,8967.72,4818728213,Matched
BTXN-742724,TXN-509194,2024-02-24,8780.92,5821842592,Matched
BTXN-820930,TXN-509195,2025-06-23,3518.93,7558494532,Matched
